S,G,Prec,Rec,F1,eTaP,eTaR,eTaF1,FPA,Scen
0.7,5.0,65.02254517144061,77.70691994572591,70.80110204514146,31.1172395243165,61.977949961369326,41.43248915070027,2166.0,100.0
0.7,5.98,63.9606338511448,79.49021128125607,70.88482879020967,22.81769190097852,62.269861621681024,33.397470214529044,2070.0,100.0
0.7,6.0,63.55849506668112,79.53867028493895,70.65630084975592,22.538982332772896,62.33104712361581,33.106583770524594,2070.0,100.0
0.7,7.0,61.76624307494736,80.1763907734057,69.77740664827888,15.712611000286756,64.36717326614718,25.259217765973773,1881.0,100.0
0.7,8.0,60.27389302778141,80.44969955417717,68.91547459920795,13.646427230476574,64.6600175945719,22.536541578335257,1620.0,100.0
0.7,9.0,59.17621114035712,80.62027524714091,68.25353846153847,11.41496959099274,66.56895323098408,19.488185496145803,1570.0,100.0
0.7,10.0,58.31757901665057,80.72106997480132,67.71437166155823,11.255774630562918,66.7017844488059,19.261256049532648,1566.0,100.0
0.7,12.0,56.813913611496695,80.92265943012211,66.7583471920174,11.05711925459958,67.00779911346105,18.98197657217885,1556.0,100.0
0.7,15.0,55.63031020223643,81.09905020352781,65.99263401130924,10.87593635354982,67.25175398321231,18.723855596735675,1546.0,100.0
0.7,20.0,54.277289950470085,81.35491374297345,65.11321237695572,10.714883009259935,67.53687491545054,18.49542381466575,1540.0,100.0
0.7,25.0,53.11734552157774,81.54681139755766,64.33115175240076,10.505003900423564,67.77410765063105,18.190478944137013,1535.0,100.0
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.1,64.44968288713027,22.25818957162241,33.08888152491824,46.358631033175854,45.00868522919711,45.6736854530548,2538.0,96.875
0.8,0.5,66.9832094687586,28.30199651095173,39.79124652531749,51.82922323772519,47.114425296686974,49.35949103534084,2549.0,96.875
0.8,1.0,70.19279738086577,37.4025974025974,48.80121396054628,54.13315673525083,47.90993328165878,50.831779537089126,2486.0,96.875
0.8,1.5,68.95054352577739,45.85966272533437,55.0830587988778,53.4114168167507,53.75488419865852,53.58260010220718,2245.0,96.875
0.8,2.0,69.94710609297121,53.3165342120566,60.50993246364696,53.81708997107775,54.41198209944855,54.11290109264733,2123.0,96.875
0.8,2.5,69.47245228664026,59.83330102733088,64.29359938347461,52.01209540842691,56.75158353135176,54.27857545801372,2006.0,96.875
0.8,3.0,69.38632907230054,65.44291529366156,67.3569547522145,48.99821910480812,57.29194476725807,52.8215059678618,1988.0,96.875
0.8,3.5,69.21331897877576,69.784842023648,69.49790552670694,46.25483202474987,59.253146049267336,51.95330945540654,1917.0,96.875
0.8,4.0,68.64155271926151,73.07617755378949,70.78948109620423,42.44630624185732,59.4929719605158,49.54433563991032,1916.0,96.875
0.8,4.5,68.21009831928355,75.44097693351425,71.64354941140738,37.42079508523916,59.687062954707045,46.00116606730376,1889.0,96.875
0.8,5.0,67.65640668286962,77.16030238418298,72.09649813904208,33.10933081199483,61.59423949898164,43.06794442888401,1886.0,96.875
0.8,5.98,66.93803039273732,78.89319635588292,72.42557431891382,24.27178508153272,61.81905938097422,34.85757243073562,1850.0,96.875
0.8,6.0,66.79462571976967,78.92227175809265,72.35377220183568,24.080976035277367,61.85255457778157,34.66562758174154,1849.0,96.875
0.8,7.0,65.8514260020555,79.48633456096142,72.02929862465089,16.758577902713935,62.046723072064935,26.38946439768321,1717.0,96.875
0.8,8.0,65.07376218817272,79.68792401628222,71.64316957984072,14.401849859463583,62.224655868497,23.3900826577267,1562.0,96.875
0.8,9.0,64.53200426305561,79.8100407055631,71.36246251971507,12.34875582477085,64.05973642945152,20.70602416114972,1429.0,96.875
