variant,S,G,num_monitored,monitored_sensors,monitored_actuators,Precision,Recall,F1,eTaP,eTaR,eTaF1,FPA,Scen,TP,FP,TN,FN,system_total_alarm_rate,system_benign_alarm_rate,system_attack_alarm_rate,system_num_alarm_intervals,system_longest_alarm_interval,threshold_min,threshold_max,growth_cap_min,growth_cap_max,max_test_cusum_max
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,1.5,39,14,25,54.7969458891225,47.99379724752859,51.17024024799793,42.337791958026045,59.3131486109424,49.40805726360716,3305.0,100.0,24760,20425,377903,26830,0.10042941158166599,0.05127683717940993,0.4799379724752859,5482,1108,1e-06,432.3623235405733,2.4999999999999998e-06,432.613037995223,103.29399787561088
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,2.0,39,14,25,56.90155399228966,55.50300445822833,56.1935787738441,43.29347826433344,59.878000831114385,50.25278207159036,3138.0,100.0,28634,21688,376640,22956,0.11184704768424468,0.05444759093008777,0.5550300445822833,5107,1108,1e-06,432.3623235405733,3e-06,432.6966094801063,103.34822563724516
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,2.5,39,14,25,57.01217341781163,62.093428959100606,59.444413516673166,41.68599620063388,62.219520710048236,49.923868934772315,2982.0,100.0,32034,24154,374174,19556,0.12488497904062518,0.060638468799582255,0.620934289591006,4636,1154,1e-06,432.3623235405733,3.4999999999999995e-06,432.78018096498954,103.40245339887943
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,3.0,39,14,25,58.033266313288244,67.69722814498934,62.49384903060723,40.69212173635306,62.658945850626914,49.34105688418599,2731.0,100.0,34925,25256,373072,16665,0.13375992958716923,0.06340503303809926,0.6769722814498934,4081,1185,1e-06,432.3623235405733,4e-06,432.8637524498728,103.4566811605137
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,3.5,39,14,25,57.94666375722814,72.06435355689086,64.23899990496679,38.125526497888316,62.89683187987761,47.4741407541179,2617.0,100.0,37178,26981,371347,14412,0.14260154072519882,0.06773563495410817,0.7206435355689087,3692,1186,1e-06,432.3623235405733,4.5e-06,432.947323934756,103.51090892214798
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,4.0,39,14,25,58.27985365561087,75.34018220585385,65.72090427960299,35.95181324886592,64.75641658252052,46.23476352505541,2458.0,100.0,38868,27824,370504,12722,0.14823145550967065,0.06985198128175775,0.7534018220585385,3304,1186,1e-06,432.3623235405733,4.9999999999999996e-06,433.03089541963925,103.56513668378224
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,4.5,39,14,25,57.90218474289922,77.72630354719907,66.36544938473887,31.583609650588173,64.94407684354604,42.49906833246243,2384.0,100.0,40099,29154,369174,11491,0.15392360385670278,0.07319093812134723,0.7772630354719907,2982,1187,1e-06,432.3623235405733,5.5e-06,433.1144669045225,103.61936444541651
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,5.0,39,14,25,57.92204487297301,79.41461523551075,66.98658469789002,28.36049671516388,65.0538387773383,39.50055783679128,2303.0,100.0,40970,29763,368565,10620,0.1572130921634609,0.0747198288847382,0.7941461523551075,2753,1187,1e-06,432.3623235405733,5.999999999999999e-06,433.1980383894058,103.67359220705079
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,5.98,39,14,25,57.06049123572227,81.14557084706338,67.0043855437114,20.48201408408481,65.26258614716876,31.17885452903152,2195.0,100.0,41863,31503,366825,9727,0.16306526967136234,0.07908808820871242,0.8114557084706339,2433,2042,1e-06,432.3623235405733,6.98e-06,433.3618384997769,103.77987861985396
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,6.0,39,14,25,57.0478850214563,81.17076952897848,67.00428017120686,20.401454678084793,65.2771742039564,31.08708270457875,2188.0,100.0,41876,31529,366799,9714,0.1631519521334999,0.07915336104918559,0.8117076952897848,2423,2042,1e-06,432.3623235405733,7e-06,433.36518135917225,103.78204773031933
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,7.0,39,14,25,55.69568432729386,81.75033921302578,66.25351493158647,14.109995608406145,65.48679549790488,23.217478595334132,1981.0,100.0,42175,33549,364779,9415,0.16830622468983236,0.08422455865517865,0.8175033921302578,2122,10065,1e-06,432.3623235405733,8e-06,433.5323243289387,103.89050325358787
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,8.0,39,14,25,54.694917665929346,81.95968210893584,65.60742298113999,11.882945157515227,65.64531610185949,20.12323450609626,1890.0,100.0,42283,35024,363304,9307,0.17182464360172298,0.08792753710509932,0.8195968210893584,2012,10070,1e-06,432.3623235405733,9e-06,433.6994672987052,103.99895877685641
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,9.0,39,14,25,53.80951776166224,82.12444272145764,65.01799320171568,9.947584020282573,67.55266106304559,17.341513462203864,1846.0,100.0,42368,36369,361959,9222,0.1750030005467663,0.0913041513526541,0.8212444272145765,1962,31905,1e-06,432.3623235405733,1e-05,433.86661026847173,104.10741430012496
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,10.0,39,14,25,52.95219073773561,82.22523744911805,64.41913439635535,9.806895751270964,67.69994274298543,17.132069730767597,1833.0,100.0,42420,37690,360638,9170,0.17805466773945475,0.0946205137474644,0.8222523744911805,1948,31906,1e-06,432.3623235405733,1.1e-05,434.0337532382382,104.2158698233935
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,12.0,39,14,25,51.33726611414715,82.48691606900562,63.286809485213745,9.63193686931969,68.1110460589484,16.877183535610744,1790.0,100.0,42555,40338,357990,9035,0.18424023933250058,0.10126830150027114,0.8248691606900562,1898,31936,1e-06,432.3623235405733,1.3000000000000001e-05,434.3680391777712,104.43278086993058
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,15.0,39,14,25,49.22289351104552,82.75247140918782,61.72843076300227,9.590008617218256,70.19714260695471,16.87467699187232,1732.0,100.0,42692,44040,354288,8898,0.19277290528496305,0.11056214978610593,0.8275247140918782,1836,31939,1e-06,432.3623235405733,1.6e-05,434.8694680870707,104.75814743973622
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,20.0,39,14,25,46.44144485457281,83.16340376041869,59.6000639008703,9.655795777576834,74.18970959709547,17.087634726898106,1501.0,100.0,42904,49479,348849,8686,0.20533297178596988,0.12421672591432187,0.8316340376041869,1593,32124,1e-06,432.3623235405733,2.1e-05,435.7051829359031,105.30042505607892
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.3,25.0,39,14,25,44.30632242409287,83.52587710796666,57.899722533877075,9.959697269372294,76.44051601869506,17.623206464143117,1270.0,100.0,43091,54166,344162,8499,0.21616605692592872,0.13598341065654435,0.8352587710796666,1351,32129,1e-06,432.3623235405733,2.6e-05,436.5408977847356,105.84270267242164
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,0.0,39,14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,398328,51590,0.0,0.0,0.0,0,0,1e-06,576.4830980540977,1e-06,576.4830980540977,137.50841945427746
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,0.1,39,14,25,49.79780237735387,23.630548555921692,32.05163597165806,37.79679339358337,50.04347789974728,43.066419696195,3158.0,100.0,12191,12290,386038,39399,0.05441213732280104,0.030853969592898316,0.2363054855592169,5296,1097,1e-06,576.4830980540977,1.1e-06,576.4998123510743,137.51926500660431
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,0.5,39,14,25,53.66543321929763,29.7984105446792,38.319457600079765,43.69592668149905,52.15342165342752,47.551540586261204,3129.0,100.0,15373,13273,385055,36217,0.06366937975364399,0.03332178506155731,0.297984105446792,5569,1097,1e-06,576.4830980540977,1.5e-06,576.5666695389809,137.56264721591174
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,1.0,39,14,25,58.172201508714124,39.01337468501648,46.704335820116256,46.670264626013335,54.669176995847856,50.354036226151464,2995.0,100.0,20127,14472,383856,31463,0.07690067967940825,0.03633186720491655,0.3901337468501648,5289,1098,1e-06,576.4830980540977,2e-06,576.6502410238642,137.616874977546
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,1.5,39,14,25,58.65421364418116,47.59643341732894,52.549917606523,47.26103273384612,57.13246397759111,51.73002792834688,2575.0,100.0,24555,17309,381019,27035,0.09304806653656889,0.043454138298086,0.47596433417328937,4724,1099,1e-06,576.4830980540977,2.4999999999999998e-06,576.7338125087474,137.67110273918027
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,2.0,39,14,25,59.77728753020275,55.14828455126962,57.369561929727276,47.64691918315973,59.465214256751906,52.90407663274106,2408.0,100.0,28451,19144,379184,23139,0.10578594321631941,0.04806089453917375,0.5514828455126962,4349,1099,1e-06,576.4830980540977,3e-06,576.8173839936306,137.72533050081455
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,2.5,39,14,25,60.83223375977664,61.66117464624927,61.24389938681016,46.76707224589685,60.007920649463806,52.56651738838853,2294.0,100.0,31811,20482,377846,19779,0.11622784596304216,0.051419935329678056,0.6166117464624927,3926,1154,1e-06,576.4830980540977,3.4999999999999995e-06,576.9009554785139,137.7795582624488
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,3.0,39,14,25,61.24558927311221,67.28823415390579,64.12487300267848,44.1183517039993,60.482890997476126,51.020530697073,2259.0,100.0,34714,21966,376362,16876,0.12597851163989882,0.0551455082243779,0.6728823415390579,3596,1177,1e-06,576.4830980540977,4e-06,576.9845269633971,137.83378602408308
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,3.5,39,14,25,61.53282605437986,71.63403760418686,66.20032423040062,41.77360158376591,60.68585628672122,49.48429037162376,2155.0,100.0,36956,23103,375225,14634,0.1334887690645851,0.05799993974814725,0.7163403760418686,3213,1178,1e-06,576.4830980540977,4.5e-06,577.0680984482805,137.88801378571736
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,4.0,39,14,25,61.229950757635734,74.95832525683271,67.40219787881165,38.784504753402345,62.6029225367946,47.89594551512902,2071.0,100.0,38671,24486,373842,12919,0.1403744682364342,0.061471952762547445,0.7495832525683271,2903,1178,1e-06,576.4830980540977,4.9999999999999996e-06,577.1516699331637,137.94224154735164
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,4.5,39,14,25,60.98787702750218,77.32893971699943,68.19312325324992,35.26977868622157,64.47605544970601,45.59701617558755,1833.0,100.0,39894,25519,372809,11696,0.14538871527700603,0.06406529292442409,0.7732893971699942,2412,1179,1e-06,576.4830980540977,5.5e-06,577.2352414180469,137.9964693089859
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,5.0,39,14,25,60.38610152930553,79.06377204884669,68.47410963848343,31.658302129195704,64.66302913834635,42.506092598838165,1724.0,100.0,40789,26758,371570,10801,0.15013180179499375,0.06717579482235746,0.7906377204884668,2154,1187,1e-06,576.4830980540977,5.999999999999999e-06,577.3188129029302,138.05069707062017
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,5.98,39,14,25,59.796788220605336,80.76565225818956,68.71717063436435,23.351766866193195,64.81854900879043,34.33417766597002,1608.0,100.0,41667,28014,370314,9923,0.1548748883129815,0.07032897511598482,0.8076565225818957,1826,2042,1e-06,576.4830980540977,6.98e-06,577.4826130133013,138.15698348342335
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,6.0,39,14,25,59.27673850002842,80.82961814305098,68.39541406288441,23.972748428265984,64.90673949492131,35.01354414992775,1390.0,100.0,41700,28648,369680,9890,0.1563573806782569,0.07192062822598462,0.8082961814305097,1595,2042,1e-06,576.4830980540977,7e-06,577.4859558726966,138.1591525938887
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,7.0,39,14,25,58.1945175864076,81.39561930606706,67.86695542554223,16.493954207609125,65.08112335750818,26.31796623378318,1307.0,100.0,41992,30166,368162,9598,0.16038033597233273,0.07573155791207246,0.8139561930606707,1423,10065,1e-06,576.4830980540977,8e-06,577.6530988424631,138.26760811715727
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,8.0,39,14,25,57.08496537142702,81.64179104477613,67.1899053225176,13.984482113853156,65.33032188849278,23.03758370038648,1215.0,100.0,42119,31664,366664,9471,0.1639921052280638,0.07949227772087325,0.8164179104477612,1314,10070,1e-06,576.4830980540977,9e-06,577.8202418122296,138.3760636404258
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,9.0,39,14,25,56.10628173432225,81.82012017832913,66.56626506024097,11.691300621342574,67.25416687012196,19.91979293812014,1174.0,100.0,42211,33023,365305,9379,0.16721713734502733,0.08290403888252897,0.8182012017832914,1267,31811,1e-06,576.4830980540977,1e-05,577.9873847819961,138.48451916369433
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,10.0,39,14,25,55.15391943208362,81.92479162628416,65.9252384554792,11.471631064105878,67.39162104497728,19.605882150806487,1170.0,100.0,42265,34366,363962,9325,0.17032214759133887,0.08627563214235505,0.8192479162628417,1262,31812,1e-06,576.4830980540977,1.1e-05,578.1545277517627,138.5929746869629
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,12.0,39,14,25,53.36983198036624,82.19616204690831,64.71822656339425,11.135467009612924,67.8074301037404,19.12945758356554,1142.0,100.0,42405,37050,361278,9185,0.17659884690099084,0.09301379767427849,0.8219616204690832,1227,31842,1e-06,576.4830980540977,1.3000000000000001e-05,578.4888136912956,138.80988573349998
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,15.0,39,14,25,51.054052432659425,82.47916262841636,63.06888501871272,11.086507382134487,68.18974036991199,19.07219580728322,1085.0,100.0,42551,40794,357534,9039,0.1852448668424024,0.1024130867024161,0.8247916262841636,1167,31845,1e-06,576.4830980540977,1.6e-05,578.990242600595,139.1352523033056
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,20.0,39,14,25,47.9410446088321,82.90947858112038,60.752787444073576,10.843177670047519,73.89945780741049,18.911494697119338,1061.0,100.0,42773,46447,351881,8817,0.19830280184389154,0.11660490851760358,0.8290947858112038,1141,32030,1e-06,576.4830980540977,2.1e-05,579.8259574494275,139.67752991964832
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.4,25.0,39,14,25,45.83906868551063,83.27001356852102,59.12860357725368,11.2599981015431,76.10004621845255,19.617352134309463,844.0,100.0,42959,50758,347570,8631,0.20829795651652078,0.12742764756682934,0.8327001356852103,912,32035,1e-06,576.4830980540977,2.6e-05,580.66167229826,140.21980753599104
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,0.0,39,14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,398328,51590,0.0,0.0,0.0,0,0,1e-06,720.6038725676221,1e-06,720.6038725676221,171.8855243178468
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,0.1,39,14,25,51.191740663635976,23.35530141500291,32.07635071279301,38.59637210196383,49.708295537104895,43.453192733736266,3088.0,100.0,12049,11488,386840,39541,0.052313977213625594,0.028840553513687212,0.23355301415002908,5213,1088,1e-06,720.6038725676221,1.1e-06,720.6205868645987,171.89636987017366
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,0.5,39,14,25,55.00325591491209,29.4708276797829,38.37843295638126,44.51435040241076,51.81709737953631,47.888918576406724,3062.0,100.0,15204,12438,385890,36386,0.061437862010410786,0.03122552268482256,0.294708276797829,5489,1088,1e-06,720.6038725676221,1.5e-06,720.6874440525054,171.93975207948108
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,1.0,39,14,25,59.01304695127363,38.664469858499714,46.71920928435081,47.25330193156775,54.3395061347453,50.54926897032631,2881.0,100.0,19947,13854,384474,31643,0.07512702314644001,0.0347803819967464,0.3866446985849971,5166,1089,1e-06,720.6038725676221,2e-06,720.7710155373886,171.99397984111533
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,1.5,39,14,25,59.70716633148575,47.18937778639271,52.715343640379366,48.01681951846823,56.79304712631913,52.03749572567465,2514.0,100.0,24345,16429,381899,27245,0.09062540285118621,0.041244903697455364,0.4718937778639271,4658,1090,1e-06,720.6038725676221,2.4999999999999998e-06,720.8545870222719,172.0482076027496
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,2.0,39,14,25,60.99021027380979,54.70440007753441,57.67654782706436,48.6076951768753,57.41189669157165,52.644231593966616,2343.0,100.0,28222,18051,380277,23368,0.10284763001258007,0.04531692474543592,0.5470440007753441,4279,1090,1e-06,720.6038725676221,3e-06,720.9381585071551,172.1024353643839
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,2.5,39,14,25,61.6843421026933,61.219228532661376,61.4509052348941,47.53640936598129,59.68728833339409,52.923363641433326,2218.0,100.0,31583,19618,378710,20007,0.11380073702319089,0.04925086863087707,0.6121922853266137,3852,1154,1e-06,720.6038725676221,3.4999999999999995e-06,721.0217299920383,172.15666312601815
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,3.0,39,14,25,62.283680768813895,66.83271951928668,64.47806410592062,45.05661019406668,60.18154407974387,51.53219174526821,2187.0,100.0,34479,20879,377449,17111,0.12304019843615947,0.052416601393826194,0.6683271951928669,3523,1176,1e-06,720.6038725676221,4e-06,721.1053014769216,172.21089088765243
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,3.5,39,14,25,62.288408697717024,71.18433805000969,66.43991750189963,42.04083670217584,60.395609373184776,49.573800116386415,2154.0,100.0,36724,22234,376094,14866,0.13104165647962518,0.055818320580024505,0.7118433805000969,3216,1177,1e-06,720.6038725676221,4.5e-06,721.1888729618049,172.2651186492867
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,4.0,39,14,25,62.137728037262264,74.47373522000387,67.74876126324699,38.67271318709997,62.3084311284742,47.7244757425079,2152.0,100.0,38421,23411,374917,13169,0.13742948715099196,0.05877317185836798,0.7447373522000388,2995,1177,1e-06,720.6038725676221,4.9999999999999996e-06,721.2724444466882,172.31934641092099
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,4.5,39,14,25,61.57979747779089,76.85597984105446,68.37503664488092,34.88846090268895,62.47316038436126,44.77313308313006,1916.0,100.0,39650,24738,373590,11940,0.1431105223618526,0.0621045972163644,0.7685597984105447,2499,1178,1e-06,720.6038725676221,5.5e-06,721.3560159315714,172.37357417255524
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,0.5,5.0,39,14,25,61.062240163885036,78.57724365187052,68.72128701961383,30.85203146722648,64.37833084667699,41.713635038837054,1906.0,100.0,40538,25850,372478,11052,0.14755577683044466,0.06489626639352493,0.7857724365187052,2346,1178,1e-06,720.6038725676221,5.999999999999999e-06,721.4395874164546,172.42780193418952
