dataset,variant,S,G,point_kind,num_monitored,monitored_symbolic,monitored_persistence,Precision,Recall,F1,eTaP,eTaR,eTaF1,FPA,Scen,TP,FP,TN,FN
HAI,without_geco_ignored,9.0,0.1,grid,47,45,2,72.90934645115952,23.192131440706383,35.190367166963455,62.789320207552414,45.46326123964016,52.73975418402188,32.0,62.0,2075,771,392282,6872
HAI,without_geco_ignored,9.0,0.5,grid,47,45,2,71.65119363395226,24.15334749077903,36.12806152302935,62.92228543537164,46.00520090581495,53.15008140076342,25.0,62.0,2161,855,392198,6786
HAI,without_geco_ignored,9.0,1.0,grid,47,45,2,70.30133581857719,25.29339443388845,37.20203846786126,67.14883109962805,46.63648892490477,55.04375638655171,9.0,62.0,2263,956,392097,6684
HAI,without_geco_ignored,9.0,1.5,grid,47,45,2,69.92753623188406,25.88577176707276,37.78448486826005,68.6442107735107,46.97183179781799,55.77676333901618,5.0,62.0,2316,996,392057,6631
HAI,without_geco_ignored,9.0,2.0,grid,47,45,2,69.38956060159245,26.299318207220296,38.14232452585508,68.74295231602332,47.20715982640039,55.97509958308695,4.0,62.0,2353,1038,392015,6594
HAI,without_geco_ignored,9.0,2.5,grid,47,45,2,69.0614136732329,26.645803062479047,38.45471408984595,68.79222860041465,47.4103967091456,56.134133626730765,5.0,62.0,2384,1068,391985,6563
HAI,without_geco_ignored,9.0,3.0,grid,47,45,2,68.64022662889518,27.081703364256175,38.8394646148914,66.6144580372588,47.64140208528588,55.55261982435932,5.0,62.0,2423,1107,391946,6524
HAI,without_geco_ignored,9.0,3.5,grid,47,45,2,68.33611574846967,27.45054208114452,39.16753049996013,66.23578860020694,47.862388075007495,55.56974021524263,3.0,62.0,2456,1138,391915,6491
HAI,without_geco_ignored,9.0,4.0,grid,47,45,2,67.85225718194255,27.718788420699678,39.358831931439454,63.73838338359237,48.018455865094616,54.77282231661664,4.0,62.0,2480,1175,391878,6467
HAI,without_geco_ignored,9.0,4.5,grid,47,45,2,67.30406679235121,27.93115010618084,39.47867298578199,62.63188560204891,48.121138062746894,54.42592020436866,5.0,62.0,2499,1214,391839,6448
HAI,without_geco_ignored,9.0,5.0,grid,47,45,2,66.7815482502651,28.15468872247681,39.61003223523862,61.55399195758046,48.255614828060864,54.099560393343616,6.0,62.0,2519,1253,391800,6428
HAI,without_geco_ignored,9.0,6.0,grid,47,45,2,65.68047337278107,28.53470437017995,39.784946236559136,57.82036335723736,48.42497097575447,52.70724469850611,5.0,62.0,2553,1334,391719,6394
HAI,without_geco_ignored,9.0,7.0,grid,47,45,2,64.4139650872818,28.870012294623898,39.87034035656402,55.35560222160507,48.5725686091276,51.74273279932282,13.0,62.0,2583,1427,391626,6364
HAI,without_geco_ignored,9.0,8.0,grid,47,45,2,63.65179437439379,29.33944338884542,40.1652513197154,59.29324544323181,48.78565478122856,53.52866835329797,5.0,62.0,2625,1499,391554,6322
HAI,without_geco_ignored,9.0,9.0,grid,47,45,2,62.901701323251416,29.75298982899296,40.39760224599742,57.91933080305909,48.97082141901404,53.07050549563517,9.0,62.0,2662,1570,391483,6285
HAI,without_geco_ignored,9.0,10.0,grid,47,45,2,62.53462603878116,30.27830557728848,40.801265155508695,58.08884674344199,49.19546753404988,53.27354689830819,5.0,62.0,2709,1623,391430,6238
HAI,without_geco_ignored,9.0,12.0,grid,47,45,2,61.51468315301391,31.138929250027942,41.34758088453548,57.70373390737191,49.60466667087367,53.34856303356848,4.0,62.0,2786,1743,391310,6161
HAI,without_geco_ignored,9.0,15.0,grid,47,45,2,59.150865622423744,32.077791438471,41.597217189651424,50.74682376865385,50.02570299064906,50.38368323606871,10.0,62.0,2870,1982,391071,6077
HAI,without_geco_ignored,9.0,20.0,grid,47,45,2,56.17913832199547,33.22901531239522,41.758550460004216,50.84790718142889,50.491751446086944,50.66920346347612,6.0,62.0,2973,2319,390734,5974
HAI,without_geco_ignored,9.0,25.0,grid,47,45,2,53.91545391545392,34.78260869565217,42.28548135063524,40.396342173155006,51.10881899743338,45.12552765055992,8.0,62.0,3112,2660,390393,5835
HAI,without_geco_ignored,9.5,0.1,grid,47,45,2,72.05175600739372,21.783838158041803,33.45348438036388,61.547077225645694,42.86467445470646,50.534453956726935,32.0,62.0,1949,756,392297,6998
HAI,without_geco_ignored,9.5,0.5,grid,47,45,2,70.72402938090241,22.599754107522077,34.25376926986278,61.775103560544096,43.35194947791528,50.949229359068106,25.0,62.0,2022,837,392216,6925
HAI,without_geco_ignored,9.5,1.0,grid,47,45,2,69.42800788954635,23.60567788085392,35.232296271582285,66.8247357611554,43.92181092694116,53.0050551844384,9.0,62.0,2112,930,392123,6835
HAI,without_geco_ignored,9.5,1.5,grid,47,45,2,69.0757914934442,24.142170559964235,35.77936060957429,69.20229967012628,44.22650200889725,53.96470032438233,5.0,62.0,2160,967,392086,6787
HAI,without_geco_ignored,9.5,2.0,grid,47,45,2,68.59555833593994,24.511009276852576,36.11660079051384,66.31890234086173,44.442625854033125,53.22039541742127,4.0,62.0,2193,1004,392049,6754
HAI,without_geco_ignored,9.5,2.5,grid,47,45,2,68.35793357933579,24.846317201296525,36.445610295925896,66.61747764898648,44.6420459428852,53.45952241741308,5.0,62.0,2223,1029,392024,6724
HAI,without_geco_ignored,9.5,3.0,grid,47,45,2,67.9795550210463,25.27104057225886,36.84510714576713,64.16387210850637,44.865297517258334,52.806624537057445,5.0,62.0,2261,1065,391988,6686
HAI,without_geco_ignored,9.5,3.5,grid,47,45,2,67.68004722550177,25.6287023583324,37.17875962707743,63.76455391820272,45.082466713086816,52.82024924191343,3.0,62.0,2293,1095,391958,6654
HAI,without_geco_ignored,9.5,4.0,grid,47,45,2,67.18885987815491,25.88577176707276,37.37292238179764,61.28920995310339,45.2307807014068,52.049550468748976,4.0,62.0,2316,1131,391922,6631
HAI,without_geco_ignored,9.5,4.5,grid,47,45,2,66.71428571428571,26.098133452553927,37.51908090302884,60.40996623062168,45.33346289905908,51.79693878644255,4.0,62.0,2335,1165,391888,6612
HAI,without_geco_ignored,9.5,5.0,grid,47,45,2,66.21659634317862,26.31049513803509,37.65797472404415,59.348917949178926,45.4601858626059,51.484322307712624,5.0,62.0,2354,1201,391852,6593
HAI,without_geco_ignored,9.5,6.0,grid,47,45,2,65.13661202185791,26.645803062479047,37.82025858649956,58.63184158934699,46.71270003157738,51.99797894261503,5.0,62.0,2384,1276,391777,6563
HAI,without_geco_ignored,9.5,7.0,grid,47,45,2,63.901404717731246,26.9475801944786,37.90880503144654,56.20993941424424,46.84884728327111,51.1042474262573,12.0,62.0,2411,1362,391691,6536
HAI,without_geco_ignored,9.5,8.0,grid,47,45,2,63.1578947368421,27.36112663462613,38.1813928097949,58.8826582461144,47.04284948590643,52.301057384776925,4.0,62.0,2448,1428,391625,6499
HAI,without_geco_ignored,9.5,9.0,grid,47,45,2,62.468577174459526,27.774673074773663,38.45261121856866,57.32160991296479,47.22801612369191,51.7875772459731,9.0,62.0,2485,1493,391560,6462
HAI,without_geco_ignored,9.5,10.0,grid,47,45,2,62.104488594554816,28.29998882306918,38.88206388206388,57.50676729898429,47.45266223872775,51.99817142869164,5.0,62.0,2532,1545,391508,6415
HAI,without_geco_ignored,9.5,12.0,grid,47,45,2,61.086396628424254,29.160612495808653,39.47647147828718,57.13922259145448,47.861861375551534,52.090691780635645,4.0,62.0,2609,1662,391391,6338
HAI,without_geco_ignored,9.5,15.0,grid,47,45,2,58.68380910873828,30.099474684251703,39.79018912529551,49.9640143285509,48.28289769532693,49.109073101187406,10.0,62.0,2693,1896,391157,6254
HAI,without_geco_ignored,9.5,20.0,grid,47,45,2,55.66394584909416,31.250698558175927,40.028632784538296,50.093006159071294,48.7489461507648,49.41183784237103,6.0,62.0,2796,2227,390826,6151
HAI,without_geco_ignored,9.5,25.0,grid,47,45,2,53.40228633641807,32.893707387951274,40.71102503804122,42.17937043866024,49.39738625113086,45.503918869847965,8.0,62.0,2943,2568,390485,6004
HAI,without_geco_ignored,10.0,0.1,grid,47,45,2,71.0801393728223,20.5208449759696,31.84735472679965,60.41208236894351,42.51274310299567,49.90600326581289,32.0,62.0,1836,747,392306,7111
HAI,without_geco_ignored,10.0,0.5,grid,47,45,2,69.67032967032966,21.258522409746284,32.57686049499015,60.98913109118519,42.97193498036561,50.41927857791752,25.0,62.0,1902,828,392225,7045
HAI,without_geco_ignored,10.0,1.0,grid,47,45,2,68.3613878392305,22.24209232144853,33.56383875864395,64.13824211169398,43.532890514350925,51.8639119610396,9.0,62.0,1990,921,392132,6957
HAI,without_geco_ignored,10.0,1.5,grid,47,45,2,68.0347013680347,22.789761931373643,34.14266577361018,66.32974485452758,43.84142741524875,52.79041031515828,5.0,62.0,2039,958,392095,6908
HAI,without_geco_ignored,10.0,2.0,grid,47,45,2,67.57021554539516,23.125069855817596,34.457490215671584,63.41710183746589,44.04608524117904,51.98571062734904,4.0,62.0,2069,993,392060,6878
HAI,without_geco_ignored,10.0,2.5,grid,47,45,2,67.31942215088283,23.438023918631945,34.77035317526115,63.684078477290086,44.23776790457094,52.20891927527934,5.0,62.0,2097,1018,392035,6850
HAI,without_geco_ignored,10.0,3.0,grid,47,45,2,66.94915254237289,23.84039342796468,35.160306601829724,63.37778147483263,44.45335574110731,52.25494488370147,5.0,62.0,2133,1053,392000,6814
HAI,without_geco_ignored,10.0,3.5,grid,47,45,2,66.6049953746531,24.142170559964235,35.4388843314192,63.0832684277595,44.61459996076146,52.26537585625607,3.0,62.0,2160,1083,391970,6787
HAI,without_geco_ignored,10.0,4.0,grid,47,45,2,66.1109427099121,24.376886107074995,35.61979421852033,60.49737659766803,44.75523569872037,51.44906695823243,4.0,62.0,2181,1118,391935,6766
HAI,without_geco_ignored,10.0,4.5,grid,47,45,2,65.62126642771804,24.55571700011177,35.73810492069947,59.56167539921093,44.84636367701933,51.167028512341886,4.0,62.0,2197,1151,391902,6750
HAI,without_geco_ignored,10.0,5.0,grid,47,45,2,65.11764705882352,24.74572482396334,35.86296266299506,58.660426165128754,44.9654820778285,50.90800912879132,5.0,62.0,2214,1186,391867,6733
HAI,without_geco_ignored,10.0,6.0,grid,47,45,2,64.02055968018276,25.05867888677769,36.018957345971565,58.40753488940833,45.10795579171451,50.903386234441314,5.0,62.0,2242,1260,391793,6705
HAI,without_geco_ignored,10.0,7.0,grid,47,45,2,62.78039324286902,25.338102157147645,36.10447523491002,55.93951574713139,45.232414097549736,50.01939460036257,12.0,62.0,2267,1344,391709,6680
HAI,without_geco_ignored,10.0,8.0,grid,47,45,2,62.04202586206896,25.740471666480385,36.38518050398925,58.7185926743105,45.418603323318784,51.21928707277185,4.0,62.0,2303,1409,391644,6644
HAI,without_geco_ignored,10.0,9.0,grid,47,45,2,61.354686269362034,26.120487314183528,36.641580432737534,57.121251080211934,45.5882050462535,50.70721635477995,9.0,62.0,2337,1472,391581,6610
HAI,without_geco_ignored,10.0,10.0,grid,47,45,2,61.00870455709165,26.634626131664245,37.08083715864001,56.02796440260656,45.801101176549054,50.40098230745546,5.0,62.0,2383,1523,391530,6564
HAI,without_geco_ignored,10.0,12.0,grid,47,45,2,60.00488639139995,27.45054208114452,37.66871165644172,55.66969130034185,46.19079839064808,50.48920332357603,4.0,62.0,2456,1637,391416,6491
HAI,without_geco_ignored,10.0,15.0,grid,47,45,2,57.60400090929757,28.322342684698786,37.973924771467104,49.789210058338405,46.58839577982467,48.13565150513824,10.0,62.0,2534,1865,391188,6413
HAI,without_geco_ignored,10.0,20.0,grid,47,45,2,54.53978807396634,29.33944338884542,38.15406976744186,48.10629740573932,47.00762741294674,47.55061698854705,6.0,62.0,2625,2188,390865,6322
HAI,without_geco_ignored,10.0,25.0,grid,47,45,2,52.55238095238095,30.83715211802839,38.86736634500247,42.16951184062806,47.605313683122965,44.72284579391714,8.0,62.0,2759,2491,390562,6188
HAI,without_geco_ignored,8.02147642080159,0.1,grid,47,45,2,71.58637618901503,26.07577959092433,38.22710142552843,62.18290527767684,48.67839711512916,54.608129104491546,29.0,68.0,2333,926,392127,6614
HAI,without_geco_ignored,8.02147642080159,0.5,grid,47,45,2,70.43073341094296,27.04817257181178,39.08584349511427,62.649177473170944,49.212836167447314,55.12405161805475,21.0,68.0,2420,1016,392037,6527
HAI,without_geco_ignored,8.02147642080159,1.0,grid,47,45,2,69.34907992309805,28.2217503073656,40.117572291070864,64.86540639656093,49.83620633752587,56.36617830022558,13.0,68.0,2525,1116,391937,6422
HAI,without_geco_ignored,8.02147642080159,1.5,grid,47,45,2,68.9369658119658,28.8476584329943,40.67449373571822,64.7358151874395,50.17918279822536,56.53553253837036,12.0,68.0,2581,1163,391890,6366
HAI,without_geco_ignored,8.02147642080159,2.0,grid,47,45,2,68.30985915492957,29.27238180395663,40.98270870823879,65.08954127790022,50.41835686816367,56.822222085357424,9.0,68.0,2619,1215,391838,6328
HAI,without_geco_ignored,8.02147642080159,2.5,grid,47,45,2,67.95594262295081,29.652397451659773,41.28861567193214,64.795111727934,50.62922733869512,56.8428889199188,10.0,68.0,2653,1251,391802,6294
HAI,without_geco_ignored,8.02147642080159,3.0,grid,47,45,2,67.44244244244244,30.1218285458813,41.644131963223366,63.24225674853778,50.86789555008446,56.38412438916859,9.0,68.0,2695,1301,391752,6252
HAI,without_geco_ignored,8.02147642080159,3.5,grid,47,45,2,67.10914454277285,30.51302112439924,41.95159431425278,63.03276267386377,51.09652975132373,56.4404696609231,7.0,68.0,2730,1338,391715,6217
HAI,without_geco_ignored,8.02147642080159,4.0,grid,47,45,2,66.63447609850314,30.848329048843187,42.17281686912675,60.88529730704239,51.264062546821634,55.66197958503126,7.0,68.0,2760,1382,391671,6187
HAI,without_geco_ignored,8.02147642080159,4.5,grid,47,45,2,66.18380432201377,31.15010618084274,42.36206110351117,59.92079802827757,51.39350617291999,55.33053322215249,8.0,68.0,2787,1424,391629,6160
HAI,without_geco_ignored,8.02147642080159,5.0,grid,47,45,2,65.70827489481066,31.418352520397896,42.51039697542533,60.162471761434375,51.53946256737613,55.51813368212224,8.0,68.0,2811,1467,391586,6136
HAI,without_geco_ignored,8.02147642080159,6.0,grid,47,45,2,64.57013574660634,31.898960545434225,42.702177003067256,58.87269371783044,52.81318348671537,55.67855942936395,9.0,68.0,2854,1566,391487,6093
HAI,without_geco_ignored,8.02147642080159,7.0,grid,47,45,2,63.32309043020194,32.245445400692965,42.73124490853885,56.94085825642081,52.96474516761664,54.88087873992982,15.0,68.0,2885,1671,391382,6062
HAI,without_geco_ignored,8.02147642080159,8.0,grid,47,45,2,62.53744116388532,32.670168771655305,42.91902209823068,58.576120609429886,53.16245765834358,55.738144872870045,8.0,68.0,2923,1751,391302,6024
HAI,without_geco_ignored,8.02147642080159,9.0,grid,47,45,2,61.73096976016684,33.08371521180284,43.07960995488284,57.43161971337023,53.34747358035968,55.31426055659357,11.0,68.0,2960,1835,391218,5987
HAI,without_geco_ignored,8.02147642080159,10.0,grid,47,45,2,61.250254530645485,33.62020789091316,43.411747726944725,57.89860104646093,53.57589054825359,55.6534336813117,6.0,68.0,3008,1903,391150,5939
HAI,without_geco_ignored,8.02147642080159,12.0,grid,47,45,2,60.22616494443361,34.525539286911815,43.89030974708725,54.90425088121068,54.000353398515536,54.44855100985062,4.0,68.0,3089,2040,391013,5858
HAI,without_geco_ignored,8.02147642080159,15.0,grid,47,45,2,58.124198571166886,35.46440147535487,44.05108982368458,49.978681929957546,54.42057557467759,52.10513373567376,10.0,68.0,3173,2286,390767,5774
HAI,without_geco_ignored,8.02147642080159,20.0,grid,47,45,2,55.311602769802406,36.60444841846429,44.05434490180253,49.064278690506114,54.882100990704,51.81037966664572,5.0,68.0,3275,2646,390407,5672
HAI,without_geco_ignored,8.02147642080159,25.0,grid,47,45,2,53.08332025733563,37.8115569464625,44.1644908616188,41.55048653248948,55.37856379654358,47.47815564902271,7.0,68.0,3383,2990,390063,5564
HAI,without_geco_ignored,8.02147642080159,1.4376682451456455,geco_operating_point,47,45,2,69.0329493704795,28.802950709735107,40.646687697160885,63.85422180655056,50.159992709136766,56.1847014228824,14.0,68.0,2577,1156,391897,6370
